researchStatement	researchStatementLabel	assertType	objectURI	valueURI	label	homepage	source	dateAnnotated	whoAnnotated	evidence	evidenceVal	evidenceRole	object	precip	numericVal	contVal	evidenceSource	evidenceType	evidenceStatement	objectDose	precipDose	numOfSubjects
METHODS: The study had a within-subject, double-blind, placebo-controlled, parallel design. Subjects attended 4 study sessions; the first 2 study sessions occurred in the absence of SSRI medications, while the final 2 sessions occurred after a minimum of 21 days of administration of SSRI medication (citalopram 20 mg or fluoxetine 20 mg). Study sessions took place at least 3 days apart. At each study session, subjects were randomly assigned to a single oral dose of alprazolam (1 mg) or placebo at 9:00 am in the morning (ie, 1 of each for the 2 sessions before SSRI administration and 1 of each for the final 2 sessions after SSRI administration). During the post-SSRI study sessions, daily SSRI dosing was continued, while blood samples were collected up to 48.0 hours (ie, SSRIs were administered at 24.0 and 48.0 hours after single-dose alprazolam administration). Trough citalopram, fluoxetine, and metabolite serum concentrations were determined on 5 occasions: on days 1 and 7 of SSRI administration, prior to alprazolam/placebo administration at study sessions 3 and 4, and 7 days after discontinuation of study medications. During the study sessions, a small standardized breakfast (bagel and apple juice) was provided 1 hour postalprazolam administration, and a sandwich and apple juice was provided 4 hours postalprazolam administration. From 8 hours postalprazolam administration, food intake was not regulated. Subjects were instructed not to consume grapefruit juice during the study due to the potential for inhibition of the CYP3A4 enzyme.

RESULTS: Coadministration with fluoxetine significantly increased alprazolam AUC for all time intervals: 0-3 hours (P &lt; 0.05), 0-8 hours (P &lt; 0.005), 0-48 hours (P &lt; 0.001), and 0-inf ( P &lt; 0.001) (Table 2 and Fig. 1). The AUC 0-inf increased by 31.8% postfluoxetine. 
"	0.001	0.02	11
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/314	venlafaxine_increases_auc_risperidone	increase_auc	http://purl.obolibrary.org/obo/CHEBI_9943	http://purl.obolibrary.org/obo/CHEBI_8871	venlafaxine increases the AUC of risperidone 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/venlafaxine_increases_auc_risperidone.html	DIKB	"09/16/2010 15:08:01
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/381	1.32	support	RISPERIDONE	VENLAFAXINE	1.32	medium	http://www.ncbi.nlm.nih.gov/pubmed/10073330	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_NR	"
NOTE: The precip_dose is the dose from days 8-14

route of administration: oral

study duration: 15 days

population:24 healthy volunteers (18 male, 6 female)

tested for known CYP450 polymorphisms?
NO

ages: 19-45

description:
SUBJECTS: Thirty healthy male (22) and female (8) volunteers participated in the study. Informed consent was obtained for all subjects. Mean (range) age, weight, and height for the subjects were 29.6 years (19-45 years), 78.3 kg (46-102 kg), and 179 cm (158-198 cm), respectively.

Twenty-eight of the 30 enrolled subjects completed the study. Two male subjects withdrew their consent, one on Day 8 during a morning clinic visit and the other on Day 12 before the morning dose of venlafaxine. Pharmacokinetic and pharmacodynamic data were evaluated for only 24 subjects. Four subjects were excluded from the analyses because of protocol violations. Two male subjects did not collect complete 96-hour urine samples, and 2 female subjects consumed
xanthene-containing foods or beverages during the study.

METHODS: This was an open-label drug interaction study to evaluate the effects of steady-state venlafaxine on the pharmacokinetic disposition of single oral doses of
risperidone. Single 1 mg doses of risperidone (1 mg Risperdal® tablet, Janssen Pharmaceutica, Titusville, NJ) were administered on Days 1 and 11 with 180 mL of room-temperature water at approximately 10 a.m. following an overnight fast. Multiple doses of venlafaxine (37.5 mg and 75 mg Effexor® tablets, Wyeth-Ayerst Laboratories, Radnor, PA) were administered as follows: 37.5 mg bid from Days 5 through 7 and then 75 mg twice daily from Days 8 through 14. Venlafaxine doses were administered with approximately 240 mL of room- temperature water at 8 a.m. and 8 p.m. with food
(except during the designated fasting period on Day
11). Single-dose pharmacokinetic profiles of risperidone and 9-hydroxyrisperidone and the total active moiety were evaluated on Days 1 through 5 (risperidone alone) and on Days 11 through 15 (risperidone plus venlafaxine).

RESULTS: Risperidone mean oral clearance decreased by 38% (885 +/- 707 mL/min vs. 550 +/- 406 mL/min), and volume of distribution decreased by 17% (215 +/- 91 L vs. 178 +/- 66 L), resulting in a 32% increase in mean AUC_(0–inf) (35.3 +/- 32.1 ng x h/mL vs. 46.7 +/- 31.1 ng x h/mL) and a 29% increase in mean C_max (5.33 +/- 2.15 ng/mL vs. 6.89 +/- 2.96 ng/mL) with venlafaxine coadministration. Both risperidone AUC_(0–inf) and C_max failed to meet bioequivalence criteria (90% CI = 134%-167% and 117%-143%, respectively)."	0.001	0.15	24
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/344	itraconazole_increases_auc_atorvastatin	increase_auc	http://purl.obolibrary.org/obo/CHEBI_6076	http://purl.obolibrary.org/obo/CHEBI_2910	itraconazole increases the AUC of atorvastatin 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/itraconazole_increases_auc_atorvastatin.html	DIKB	"09/24/2007 10:14:08
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/411	2.5	support	ATORVASTATIN	ITRACONAZOLE	2.5	high	http://www.ncbi.nlm.nih.gov/pubmed/11061579	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"Route of administration: oral

study duration: 13 days

population: 18 participants; 5 male, 5 female

ages:18-45

dose: 20mg of atorvastatin on day one, three days no drug, days 6-10 participants were given 200mg itraconazole 1xday for 5 days, on day 10 a portion of the participants were given a single dose of 20 mg atorvastatin. PK parameters were measured followed for another three days

(mean AUC_i)/(mean AUC) = 246.7/98.7 (AUC is 0-infinity)


description: 
n this single-site, randomized, three-way crossover, open-labeled study, healthy subjects (n = 18) received single doses of cerivastatin 0.8 mg, atorvastatin 20 mg, or pravastatin 40 mg without and with itraconazole 200 mg. Pharmacokinetic parameters [AUC(0-infinity), AUC(0-tn), peak concentration (Cmax), time to reach Cmax (tmax), and half-life (t1/2)] were determined for parent statins and major metabolites. RESULTS: Concomitant cerivastatin/itraconazole treatment produced small elevations in the cerivastatin AUC(0-infinity), Cmax, and t1/2 (27%, 25%, and 19%, respectively; P &lt; .05 versus cerivastatin alone). Itraconazole coadministration produced similar changes in pravastatin pharmacokinetics [AUC elevated 51% (P &lt; .05 versus pravastatin alone), 24% (Cmax), and 23% (t1/2), respectively]. However, itraconazole dramatically increased atorvastatin AUC (150%), Cmax (38%), and t1/2 (30%) (P &lt; .05)."	0.02	0.2	18
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/353	cimetidine_increases_auc_citalopram	increase_auc	http://purl.obolibrary.org/obo/CHEBI_3699	http://purl.obolibrary.org/obo/CHEBI_3723	cimetidine increases the AUC of citalopram 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/cimetidine_increases_auc_citalopram.html	DIKB															
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/354	nefazodone_increases_auc_triazolam	increase_auc	http://purl.obolibrary.org/obo/CHEBI_7494	http://purl.obolibrary.org/obo/CHEBI_9674	nefazodone increases the AUC of triazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/nefazodone_increases_auc_triazolam.html	DIKB	"10/29/2007 11:25:10
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/425	3.899	support	TRIAZOLAM	NEFAZODONE	4.0	high	http://www.ncbi.nlm.nih.gov/pubmed/8830062	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"
Route of administration: oral

study duration: 2 days treatment w/ triazolam (TRZ) alone (.25mg 1xday) followed by 7 days treatment with nevazodone alone (200mg, bid); followed by two days dosing with nevazodone + TRZ

population: 12 male

ages:23-38

&quot;
Mean triazolam peak concentration values increased (p = 0.003) from 2.33 to 3.88 ng/ml when triazolam was administered alone and in combination with nefazodone, respectively. Corresponding mean triazolam area under the curve values increased (p &lt; 0.001) from 8.14 to 31.74 ng.h/ml.&quot;
"	0.00025	0.2	12
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/409	cimetidine_increases_auc_escitalopram	increase_auc	http://purl.obolibrary.org/obo/CHEBI_3699	http://purl.obolibrary.org/obo/CHEBI_36791	cimetidine increases the AUC of escitalopram 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/cimetidine_increases_auc_escitalopram.html	DIKB	"09/15/2010 13:20:38
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/490	1.72	support	ESCITALOPRAM	CIMETIDINE	1.72	medium	http://www.ncbi.nlm.nih.gov/pubmed/16120067	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"route of admininistration: oral

study duration: 5 days

population: 16 healthy subjects (12 male, 4 female) from the UK; 14 Caucasian, 2 of African ancestry

tested for known CYP450 polymorphisms?
Yes -- CYP2D6 and CYP2C19 genotyping -- 1 CYP2D6 poor metabolizer

ages: 18-45

description:
SUBJECTS: 16 healthy subjects (18-45 years; 12 male and four female (14 Caucasian and two black subjects) in the cimetidine study were recruited in the UK. CYP2D6 and CYP2C19 [genotyping] were determined according to standard methods. The results were only used to aid interpretation of the pharmacokinetic results.
STUDY DESIGN: Sixteen subjects were administered cimetidine (400 mg twice daily) or placebo for 5 days. On the morning of day 4, a single dose of 20 mg escitalopram was administered. The wash-out period was 3 weeks between the treatments.
RESULTS: Cimetidine (400 mg twice daily) caused a significant increase of 72% in the AUC(0-inf) for escitalopram given as a single oral dose.
A single CYP2D6 poor metabolizer was identified in each of the two studies. However, the results from these subjects were within the ranges of those from the other subjects."	0.02	0.8	16
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/425	cimetidine_increases_auc_theophylline	increase_auc	http://purl.obolibrary.org/obo/CHEBI_3699	http://purl.obolibrary.org/obo/CHEBI_28177	cimetidine increases the AUC of theophylline 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/cimetidine_increases_auc_theophylline.html	DIKB	"09/16/2010 13:53:17
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/509	1.458	support	THEOPHYLLINE	CIMETIDINE	1.458	medium	http://www.ncbi.nlm.nih.gov/pubmed/9855322	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_Par_Grps	"
NOTE: The object dose is the dose of aminophylline and is equivalent to 0.2765 g of anhydrous theophylline. The AUC_i/AUC is from table 2.

route of administration: iv (object), oral (precip)

study duration: 9 days

population: 7 healthy subjects (all male); 5 smokers, 2 nonsmokers

tested for known CYP450 polymorphisms?
NO

ages: 25-44

description:
SUBJECTS: 7 subjects in group 2 (5 smokers, 2 nonsmokers) age ranged from 25-44 (mean 34 +/- 8.3yrs.) and weight from 69.9-81.2 kg (mean 74.0 +/- 4.2 kg). Eighty-four percent of subjects were smokers. Sixty-three percent were Caucasian and 37% were African-American.

METHODS: A two-way, randomized, crossover study was performed to assess the pharmacokinetics of theophylline administered with placebo or after administration of 9 days of dosing with either olanzapine or cimetidine. Subjects were divided into two groups. Group 1 received theophylline after olanzapine or placebo and group 2 received theophylline after cimetidine or placebo. Cimetidine (Tagamet) 400 mg orally 3 times/day was administered approximately every 8 hours for 9 days (27 total doses). Placebo was administered in the same manner as cimetidine or olanzapine, corresponding to study group. Aminophylline was admininstered as a single intravenous dose of 350 mg over 30 minutes on the last day of each treatment period, 1 hour after the morning dose of olanzapine, cimetidine or placebo. This dose is equivalent to 276.5 mg of anhydrous theophlline.

RESULTS: Administration of aminophylline with cimetidine resulted in a statistically significant increase in theophylline AUC and half-life."	0.35	1.2	7
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/440	duloxetine_increases_auc_theophylline	increase_auc	http://purl.obolibrary.org/obo/CHEBI_36795	http://purl.obolibrary.org/obo/CHEBI_28177	duloxetine increases the AUC of theophylline 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/duloxetine_increases_auc_theophylline.html	DIKB	"08/23/2010 14:30:03
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/527	1.13	support	THEOPHYLLINE	DULOXETINE	1.13	medium	http://www.ncbi.nlm.nih.gov/pubmed/18307373	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"NOTE: The AUC_i/AUC is from the combined male and female study results. The object dose was given intravenously as a 250 mg dose of aminophylline over 30 minutes.

route of administration: oral (duloxetine)/IV (theophylline)

study duration: 5 days

population: 28 healthy non-smokers (10 male, 18 female)

tested for known CYP450 polymorphisms? No

ages: 18-55

description:

In the nonsmoking men-only study, 10 of 11 subjects completed the study. One subject was withdrawn because of reports of several adverse events (cause not documented) before receiving the study drug. The mean (+/-SD) age of the subjects was 33 +/- 9 years, the mean height was 174.2 +/- 7.2 cm, the mean bodyweight was 73.9 +/- 9.3 kg and the mean BMI was 24.3 +/- 2.0 kg/m2. All subjects were Caucasian. In the nonsmoking women-only study, 18 of 20 subjects completed the study. Two subjects were withdrawn; one had mild to moderate adverse events related to duloxetine administration, and the other, who received only placebo, had poor venous access. The mean (+/-SD) age of the subjects was 38.2 +/- 9.8 years, the mean height was 166.5 +/- 7 cm, the mean bodyweight was 75.3 +/- 10 kg and the mean BMI was 27.1 +/- 2.8 kg/m2. Sixty percent of the subjects were Caucasian and the rest were African American.

METHODS:
The separate studies in women and men were designed identically as single-centre, subject-blind, randomized, two-way, two-period, balanced crossover studies. Duloxetine was administered in a subject-blind manner, but the infusion of aminophylline was open-label. In each period, duloxetine 60 mg and placebo were given orally twice daily on days 1–4 and once on the morning of day 5. On day 5, theophylline 197.5 mg was given as a 30-minute intravenous infusion of aminophylline 250 mg. Each aminophylline dose was separated by at least 17 days.

RESULTS:
In men, the presence of duloxetine was associated with a small, statistically insignificant increase of 7% in the theophylline C_max and the AUC_inf (table IV). However, in women, there was a statistically significant increase in the theophylline C_max (9%) and the AUC_inf (20%). When the results from both men and women were combined, there was a statistically significant increase in the theophylline AUC_inf (13%) but not in the C_max (7%). Nonetheless, the change in the theophylline AUC_inf in the presence of duloxetine was small, and the 90% CI was within the 0.8–1.25 equivalence range for men, and for men and women combined, but narrowly missed the upper boundary of the equivalence range in women (0.8–1.27)."	0.1975	0.12	28
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/443	omeprazole_increases_auc_escitalopram	increase_auc	http://purl.obolibrary.org/obo/CHEBI_7772	http://purl.obolibrary.org/obo/CHEBI_36791	omeprazole increases the AUC of escitalopram 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/omeprazole_increases_auc_escitalopram.html	DIKB	"09/15/2010 13:07:44
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/531	1.51	support	ESCITALOPRAM	OMEPRAZOLE	1.51	medium	http://www.ncbi.nlm.nih.gov/pubmed/16120067	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"route of admininistration: oral

study duration: 6 days

population: 16 healthy subjects (8 male, 8 female) from the UK; 15 Caucasian, 1 of African ancestry

tested for known CYP450 polymorphisms?
Yes -- CYP2D6 and CYP2C19 genotyping -- 1 CYP2D6 poor metabolizer

ages: 18-45

description:
SUBJECTS: 16 healthy subjects (18-45 years; eight male and eight female (15 Caucasian and one black subject) in the omeprazole study were recruited in the UK. CYP2D6 and CYP2C19 [genotyping] were determined according to standard methods. The results were only used to aid interpretation of the pharmacokinetic results. 
STUDY DESIGN: Sixteen subjects were administered omeprazole (30 mg once daily) or placebo for 6 days. On the morning of day 5, a single dose of 20 mg escitalopram was administered. The wash-out period was 3 weeks between the treatments. 
RESULTS: Omeprazole (30 mg once daily) caused a significant increase (+51%) in the AUC(0-inf) for escitalopram given as a single 20 mg oral dose.
A single CYP2D6 poor metabolizer was identified in each of the two studies. However, the results from these subjects were within the ranges of those from the other subjects."	0.02	0.03	16
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/451	venlafaxine_increases_auc_haloperidol	increase_auc	http://purl.obolibrary.org/obo/CHEBI_9943	http://purl.obolibrary.org/obo/CHEBI_5613	venlafaxine increases the AUC of haloperidol 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/venlafaxine_increases_auc_haloperidol.html	DIKB	"05/15/2009 10:17:11
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/539	1.7	support	HALOPERIDOL	VENLAFAXINE	1.7	medium	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/cf2d9bee-f8e3-477a-e4b4-f0e82657b7d2	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"Route of administration: oral

study duration: not mentioned

population: 24 (adults inferred)

ages: mean(std dev): not mentioned


Quote:
Haloperidol

Venlafaxine administered under steady-state conditions at 150 mg/day in 24 healthy subjects decreased total oral-dose clearance (Cl/F) of a single 2 mg dose of haloperidol by 42%, which resulted in a 70% increase in haloperidol AUC. In addition, the haloperidol Cmax increased 88% when coadministered with venlafaxine, but the haloperidol elimination half-life (t1/2) was unchanged. The mechanism explaining this finding is unknown. "	0.002	0.15	24
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/472	ketoconazole_increases_auc_zolpidem	increase_auc	http://purl.obolibrary.org/obo/CHEBI_48339	http://purl.obolibrary.org/obo/CHEBI_10125	ketoconazole increases the AUC of zolpidem 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/ketoconazole_increases_auc_zolpidem.html	DIKB	"08/10/2010 14:42:58
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/564	1.83	support	ZOLPIDEM	KETOCONAZOLE	1.83	medium	http://www.ncbi.nlm.nih.gov/pubmed/9871431	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"
route of administration: oral

study duration: two days

population: 12 healthy volunteers (8 male, 4 female); non-smokers

tested for known CYP450 polymorphisms?
N/A

ages: 20 - 40

description:
Twelve healthy volunteers (8 men and 4 women), aged 20 to 40 years, participated after giving written informed consent. All were active ambulatory non-smoking adults, with no evidence of medical disease and taking no other medications. Female subjects were not taking oral contraceptives and did not have contraceptive implants.
   The study had a double-blind, randomized, 5-way
crossover design, with at least 7 days elapsing between
treatments. Medications were separately and identically
packaged in opaque capsules and administered orally. At 8 AM on study day 1, subjects entered the outpatient Clinical Psychopharmacology Research Unit where they received the initial dose of azole (or
placebo) and remained under observation for 30 minutes. Subjects took a second dose of azole (or placebo) at home at 4 PM on day 1. On the morning of day 2, after ingesting a standardized light breakfast with no caffeine-containing food or beverages and no grapefruit juice, they returned to the Research Unit at approximately 7:30 AM. They fasted until 12 noon, after which they resumed a normal diet (without grapefruit juice or caffeine-containing food or beverages). The third dose of azole (or placebo) was given at 8 AM, and the single dose of zolpidem or placebo was given at 9 AM. A final azole (or placebo) dose was given at 5 PM.
    Coadministration of zolpidem with ketoconazole (treatment C) significantly prolonged zolpidem elimination half-life, increased total AUC, and decreased apparent oral clearance when compared to zolpidem plus placebo (treatment B; Figure 3 and Table II). Zolpidem AUC during treatment C was increased by a factor of 1.83 + 0.24 (mean +/- SE) compared to treatment B values, and clearance during treatment C was reduced to 64% +/- 7% of treatment B values.

"	0.005	0.4	12
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/543	erythromycin_increases_auc_triazolam	increase_auc	http://purl.obolibrary.org/obo/CHEBI_48923	http://purl.obolibrary.org/obo/CHEBI_9674	erythromycin increases the AUC of triazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/erythromycin_increases_auc_triazolam.html	DIKB	"10/29/2007 13:08:09
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/643	2.06	support	TRIAZOLAM	ERYTHROMYCIN	2.06	high	http://www.ncbi.nlm.nih.gov/pubmed/3771812	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"
Route of administration: oral

study duration: 0.5mg oral triazolam was administered alone or after 3 days of pretreatment with .333 mg tid erythromycin

population: 16 males (including 5 smokers)
